Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
5/3/2015 15:04,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,SOUTHERN,NONE,0 Block of THE EMBARCADEROSOUTH ST,-122.3883799,37.78331041
5/3/2015 15:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,3100 Block of HARRISON ST,-122.4113662,37.74779429
5/3/2015 15:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,400 Block of BRYANT ST,-122.3952605,37.78170349
5/3/2015 15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,600 Block of HARRISON ST,-122.3959579,37.78360376
5/3/2015 15:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,RICHMOND,NONE,FULTON ST / 11TH AV,-122.4690938,37.77325583
5/3/2015 15:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,TARAVAL,NONE,41ST AV / IRVING ST,-122.5006979,37.76251868
5/3/2015 15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,VANNESS AV / OLIVE ST,-122.4210968,37.78429378
5/3/2015 14:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,FRONT ST / VALLEJO ST,-122.4000697,37.79968202
5/3/2015 14:30,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,GEARY BL / WEBSTER ST,-122.4312069,37.78456812
5/3/2015 14:22,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,NORTHERN,NONE,2200 Block of FILLMORE ST,-122.4341852,37.79027379
5/3/2015 14:15,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,MISSION,NONE,24TH ST / VALENCIA ST,-122.4206658,37.75210416
5/3/2015 13:26,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,MISSION,NONE,100 Block of DIAMOND ST,-122.4371821,37.75993828
5/3/2015 13:15,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707
5/3/2015 13:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,TARAVAL,NONE,0 Block of BELLE AV,-122.469858,37.70872364
5/3/2015 13:00,ASSAULT,BATTERY,Sunday,CENTRAL,NONE,700 Block of GRANT AV,-122.4061066,37.79361439
5/3/2015 13:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,RICHMOND,NONE,0 Block of ATALAYA TR,-122.447454,37.77606438
5/3/2015 13:00,ASSAULT,BATTERY,Sunday,TARAVAL,NONE,9TH AV / LINCOLN WY,-122.4664427,37.76592453
5/3/2015 13:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,BAYVIEW,NONE,DEHARO ST / 23RD ST,-122.4006266,37.75462932
5/3/2015 13:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,NORTHERN,NONE,WEBSTER ST / FELL ST,-122.4293691,37.77511035
5/3/2015 13:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,BRANNAN ST / 5TH ST,-122.3987586,37.77656877
5/3/2015 12:40,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,TARAVAL,NONE,100 Block of CAINE AV,-122.4518719,37.71579411
5/3/2015 12:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,200 Block of STOCKTON ST,-122.4067049,37.78779203
5/3/2015 12:25,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,NORTHERN,"ARREST, BOOKED",300 Block of FULTON ST,-122.4225365,37.77879588
5/3/2015 12:00,ASSAULT,BATTERY,Sunday,MISSION,NONE,1700 Block of HARRISON ST,-122.4133542,37.7690748
5/3/2015 12:00,LARCENY/THEFT,ATTEMPTED SHOPLIFTING,Sunday,MISSION,NONE,1700 Block of HARRISON ST,-122.4133542,37.7690748
5/3/2015 12:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,RICHMOND,NONE,0 Block of 7TH AV,-122.4657503,37.78744603
5/3/2015 12:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,CHESTNUT ST / LEAVENWORTH ST,-122.4181535,37.80313603
5/3/2015 11:45,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,TARAVAL,"ARREST, BOOKED",2200 Block of 37TH AV,-122.4952422,37.74497721
5/3/2015 11:45,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,TARAVAL,"ARREST, BOOKED",2200 Block of 37TH AV,-122.4952422,37.74497721
5/3/2015 11:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,LOMBARD ST / HYDE ST,-122.4196161,37.80199424
5/3/2015 11:30,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Sunday,CENTRAL,NONE,700 Block of SANSOME ST,-122.4020436,37.79718746
5/3/2015 11:30,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,TENDERLOIN,NONE,TURK ST / JONES ST,-122.4124143,37.7830038
5/3/2015 11:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,SHOTWELL ST / 18TH ST,-122.4160784,37.76203479
5/3/2015 11:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Sunday,CENTRAL,NONE,1000 Block of MASON ST,-122.4110455,37.79329511
5/3/2015 11:00,ASSAULT,THREATS AGAINST LIFE,Sunday,CENTRAL,NONE,1000 Block of MASON ST,-122.4110455,37.79329511
5/3/2015 11:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,1500 Block of VANNESS AV,-122.4220627,37.78992
5/3/2015 11:00,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Sunday,CENTRAL,NONE,1000 Block of MASON ST,-122.4110455,37.79329511
5/3/2015 11:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,MARTIN LUTHER KING JR DR / KEZAR DR,-122.4586388,37.76719994
5/3/2015 11:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,RICHMOND,NONE,EUCLID AV / MASONIC AV,-122.4476228,37.7850837
5/3/2015 10:52,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,BAYVIEW,NONE,100 Block of MISSOURI ST,-122.3967755,37.76447399
5/3/2015 10:42,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,ALABAMA ST / MONTCALM ST,-122.4104995,37.7455724
5/3/2015 10:40,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,POLK ST / NORTHPOINT ST,-122.4236584,37.80528509
5/3/2015 10:35,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Sunday,CENTRAL,"ARREST, BOOKED",2700 Block of TAYLOR ST,-122.4156428,37.80776249
5/3/2015 10:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,CHESTNUT ST / SANSOME ST,-122.4035321,37.80496889
5/3/2015 10:00,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Sunday,SOUTHERN,NONE,100 Block of 2ND ST,-122.3990717,37.78735287
5/3/2015 10:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,CENTRAL,NONE,700 Block of JONES ST,-122.4133206,37.78784714
5/3/2015 10:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,BAKER ST / JEFFERSON ST,-122.4470999,37.80421642
5/3/2015 9:50,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,TENDERLOIN,NONE,200 Block of GOLDEN GATE AV,-122.4143021,37.78186332
5/3/2015 9:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,800 Block of BRANNAN ST,-122.404385,37.77219582
5/3/2015 9:03,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TARAVAL,NONE,STRATFORD DR / HOLLOWAY AV,-122.4736673,37.72136615
5/3/2015 8:00,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,MISSION,NONE,1500 Block of BRYANT ST,-122.4107381,37.76752431
5/3/2015 7:30,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,100 Block of PACIFIC AV,-122.3985845,37.79798628
5/3/2015 7:30,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,200 Block of CLARA ST,-122.4034641,37.77852338
5/3/2015 6:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,INGLESIDE,NONE,400 Block of FRANCONIA ST,-122.4080623,37.7427199
5/3/2015 5:30,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Sunday,INGLESIDE,NONE,0 Block of OCEAN AV,-122.4359488,37.72390051
5/3/2015 5:15,ROBBERY,"ROBBERY, ARMED WITH A GUN",Sunday,SOUTHERN,NONE,0 Block of MERLIN ST,-122.4017172,37.7781492
5/3/2015 3:55,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Sunday,CENTRAL,NONE,200 Block of SUTTER ST,-122.4040139,37.78975182
5/3/2015 3:30,ASSAULT,THREATENING PHONE CALL(S),Sunday,CENTRAL,NONE,1000 Block of KEARNY ST,-122.4055248,37.7977715
5/3/2015 3:30,ASSAULT,THREATS AGAINST LIFE,Sunday,CENTRAL,NONE,1000 Block of KEARNY ST,-122.4055248,37.7977715
5/3/2015 3:30,ASSAULT,BATTERY,Sunday,CENTRAL,NONE,1000 Block of KEARNY ST,-122.4055248,37.7977715
5/3/2015 3:05,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,TENDERLOIN,NONE,400 Block of LEAVENWORTH ST,-122.4145938,37.78511998
5/3/2015 3:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.4119658,37.78491419
5/3/2015 3:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
5/3/2015 2:30,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,SOUTHERN,NONE,400 Block of 6TH ST,-122.4036714,37.77703244
5/3/2015 2:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,9TH ST / BRANNAN ST,-122.4070043,37.77004911
5/3/2015 2:25,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,POLK ST / CEDAR ST,-122.4198349,37.78635804
5/3/2015 2:15,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,MISSION,NONE,3500 Block of 19TH ST,-122.4218676,37.76012965
5/3/2015 1:59,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Sunday,INGLESIDE,NONE,4600 Block of MISSION ST,-122.4351616,37.72431024
5/3/2015 1:52,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,CENTRAL,"ARREST, BOOKED",700 Block of SUTTER ST,-122.4127403,37.78875511
5/3/2015 1:51,ASSAULT,"FIREARM, DISCHARGING AT OCCUPIED BLDG, VEHICLE, OR AIRCRAFT",Sunday,BAYVIEW,"ARREST, BOOKED",EVANS AV / NAPOLEON ST,-122.3960102,37.74726229
5/3/2015 1:51,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Sunday,BAYVIEW,"ARREST, BOOKED",EVANS AV / NAPOLEON ST,-122.3960102,37.74726229
5/3/2015 1:45,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,SOUTHERN,NONE,100 Block of 6TH ST,-122.4083686,37.78077843
5/3/2015 1:45,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,SOUTHERN,NONE,100 Block of 6TH ST,-122.4083686,37.78077843
5/3/2015 1:45,ROBBERY,"ROBBERY, ARMED WITH A GUN",Sunday,BAYVIEW,NONE,SELBY ST / GALVEZ AV,-122.3951753,37.74491063
5/3/2015 1:44,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,LAPU-LAPU ST / RIZAL ST,-122.3988824,37.78222265
5/3/2015 1:30,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,INGLESIDE,NONE,300 Block of LOSPALMOS DR,-122.4506763,37.73540083
5/3/2015 1:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,CENTRAL,NONE,400 Block of MASON ST,-122.4099253,37.7877641
5/3/2015 1:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TARAVAL,NONE,1900 Block of 20TH AV,-122.4772788,37.75138118
5/3/2015 1:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TARAVAL,NONE,0 Block of MIDDLEFIELD DR,-122.4862692,37.73319995
5/3/2015 1:00,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,INGLESIDE,NONE,SUNNYDALE AV / HAHN ST,-122.4160002,37.71191554
5/3/2015 0:58,ASSAULT,BATTERY,Sunday,TENDERLOIN,NONE,100 Block of ELLIS ST,-122.4082707,37.78549414
5/3/2015 0:40,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Sunday,NORTHERN,NONE,2100 Block of JACKSON ST,-122.4304708,37.79304577
5/3/2015 0:30,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,NORTHERN,NONE,3100 Block of FILLMORE ST,-122.435751,37.79872822
5/3/2015 0:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,RICHMOND,NONE,600 Block of 10TH AV,-122.4682933,37.77608549
5/3/2015 0:30,ASSAULT,"ASSAULT, AGGRAVATED, W/ GUN",Sunday,SOUTHERN,NONE,100 Block of RUSS ST,-122.4075322,37.77819422
5/3/2015 0:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,FREELON ST / 4TH ST,-122.3970667,37.77875233
5/3/2015 0:09,ASSAULT,THREATS AGAINST LIFE,Sunday,BAYVIEW,NONE,0 Block of SOMERSET ST,-122.4093267,37.73071181
5/3/2015 0:09,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,BAYVIEW,NONE,0 Block of SOMERSET ST,-122.4093267,37.73071181
5/3/2015 0:02,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,NORTHERN,NONE,1900 Block of UNION ST,-122.4318099,37.79750148
5/3/2015 0:01,LARCENY/THEFT,PETTY THEFT BICYCLE,Sunday,SOUTHERN,NONE,1200 Block of MARKET ST,-122.4154442,37.77802457
5/3/2015 0:01,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Sunday,MISSION,NONE,2100 Block of HARRISON ST,-122.4128817,37.76348576
5/3/2015 0:01,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,TARAVAL,NONE,0 Block of AERIAL WY,-122.4687742,37.75312839
5/3/2015 0:01,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TARAVAL,NONE,3000 Block of RIVERA ST,-122.4990032,37.74581692
5/3/2015 0:01,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Sunday,TENDERLOIN,NONE,POWELL ST / GEARY ST,-122.408231,37.78735949
5/3/2015 0:01,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,FILLMORE ST / LAUSSAT ST,-122.4303551,37.77163857
5/3/2015 0:01,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,FRANKLIN ST / POST ST,-122.4232177,37.7864018
5/2/2015 23:59,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,CENTRAL,UNFOUNDED,NORTHPOINT ST / POWELL ST,-122.4121433,37.8067579
5/2/2015 23:30,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,NORTHERN,NONE,600 Block of PAGE ST,-122.4314595,37.77287803
5/2/2015 23:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,SOUTHERN,NONE,1900 Block of MARKET ST,-122.425669,37.7702452
5/2/2015 23:30,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,SOUTHERN,NONE,FOLSOM ST / 2ND ST,-122.3967072,37.78554295
5/2/2015 23:15,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,RICHMOND,"ARREST, BOOKED",DIVISADERO ST / PACIFIC AV,-122.4413342,37.79251071
5/2/2015 23:14,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,CENTRAL,NONE,400 Block of MASON ST,-122.4099253,37.7877641
5/2/2015 23:10,ASSAULT,BATTERY,Saturday,BAYVIEW,"ARREST, BOOKED",2400 Block of PHELPS ST,-122.4001306,37.73009254
5/2/2015 23:10,ASSAULT,THREATS AGAINST LIFE,Saturday,BAYVIEW,"ARREST, BOOKED",2400 Block of PHELPS ST,-122.4001306,37.73009254
5/2/2015 23:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,BAYVIEW,NONE,1200 Block of SILVER AV,-122.4109234,37.73072546
5/2/2015 23:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,INGLESIDE,NONE,100 Block of CRESTAVISTA DR,-122.4542824,37.73563191
5/2/2015 23:00,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,INGLESIDE,NONE,100 Block of CRESTAVISTA DR,-122.4542824,37.73563191
5/2/2015 23:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,TARAVAL,NONE,2600 Block of 45TH AV,-122.5031525,37.73714861
5/2/2015 23:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,NORTHERN,NONE,1200 Block of POLK ST,-122.420327,37.78845216
5/2/2015 22:30,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,CENTRAL,NONE,500 Block of JACKSON ST,-122.4039801,37.79641217
5/2/2015 22:30,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,MISSION,NONE,500 Block of HILL ST,-122.4333883,37.75540927
5/2/2015 22:30,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,SOUTHERN,NONE,3RD ST / BRYANT ST,-122.3958483,37.78132105
5/2/2015 22:06,VEHICLE THEFT,STOLEN TRUCK,Saturday,TENDERLOIN,"ARREST, BOOKED",200 Block of MASON ST,-122.4095237,37.7857603
5/2/2015 22:00,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Saturday,TARAVAL,NONE,3000 Block of 25TH AV,-122.481015,37.73179892
5/2/2015 22:00,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Saturday,PARK,NONE,1600 Block of PAGE ST,-122.4479718,37.77088508
5/2/2015 22:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,NORTHERN,NONE,0 Block of SANCHEZ ST,-122.4313429,37.76845391
5/2/2015 22:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,MISSION,NONE,17TH ST / VALENCIA ST,-122.4217338,37.76329969
5/2/2015 22:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,INGLESIDE,NONE,DOLORES ST / VALLEY ST,-122.4244613,37.74463651
5/2/2015 22:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,NORTHERN,NONE,FILBERT ST / FILLMORE ST,-122.4356798,37.79802059
5/2/2015 22:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,INGLESIDE,NONE,SANCHEZ ST / DUNCAN ST,-122.4291173,37.74596131
5/2/2015 21:40,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Saturday,MISSION,NONE,14TH ST / FOLSOM ST,-122.4156163,37.76853601
5/2/2015 21:25,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,BAYVIEW,NONE,1400 Block of REVERE AV,-122.3874135,37.73003992
5/2/2015 21:15,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,SOUTHERN,NONE,700 Block of MARKET ST,-122.4039191,37.7871161
5/2/2015 21:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,INGLESIDE,NONE,1100 Block of ALEMANY BL,-122.43022,37.73073276
5/2/2015 21:00,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,MISSION,NONE,300 Block of VICKSBURG ST,-122.4285749,37.75122121
5/2/2015 21:00,VEHICLE THEFT,STOLEN TRUCK,Saturday,MISSION,NONE,300 Block of VICKSBURG ST,-122.4285749,37.75122121
5/2/2015 21:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,MISSION,NONE,800 Block of CASTRO ST,-122.4345755,37.75567172
5/2/2015 21:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,CENTRAL,NONE,300 Block of DRUMM ST,-122.3971176,37.79679524
5/2/2015 21:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,INGLESIDE,NONE,0 Block of KNOTT CT,-122.4412171,37.70905975
5/2/2015 21:00,VEHICLE THEFT,STOLEN TRUCK,Saturday,MISSION,NONE,17TH ST / SANCHEZ ST,-122.4307263,37.76275168
5/2/2015 21:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,TENDERLOIN,NONE,FULTON ST / HYDE ST,-122.4151278,37.77978707
5/2/2015 21:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,NORTHERN,NONE,WEBSTER ST / UNION ST,-122.4338505,37.79729795
5/2/2015 21:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,CENTRAL,NONE,GRANT AV / PINE ST,-122.4057448,37.79149808
5/2/2015 21:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,PARK,NONE,SCOTT ST / FELL ST,-122.4359434,37.77427463
5/2/2015 20:50,ASSAULT,BATTERY,Saturday,TENDERLOIN,NONE,0 Block of POWELL ST,-122.4078454,37.78509432
5/2/2015 20:50,ROBBERY,ATTEMPTED ROBBERY ON THE STREET W/DEADLY WEAPON,Saturday,SOUTHERN,NONE,0 Block of BRADY ST,-122.4200707,37.77253774
5/2/2015 20:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,NORTHERN,NONE,WEBSTER ST / GEARY BL,-122.4312069,37.78456812
5/2/2015 20:30,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,NORTHERN,NONE,2200 Block of CHESTNUT ST,-122.4398959,37.80029798
5/2/2015 20:30,VEHICLE THEFT,STOLEN TRUCK,Saturday,BAYVIEW,NONE,2400 Block of SAN BRUNO AV,-122.4048304,37.73079459
5/2/2015 20:30,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,NORTHERN,NONE,CHURCH ST / MARKET ST,-122.42895,37.76750273
5/2/2015 20:25,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Saturday,SOUTHERN,NONE,STEVENSON ST / BRADY ST,-122.4207778,37.77316299
5/2/2015 20:17,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Saturday,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.4196718,37.76505012
5/2/2015 20:17,ASSAULT,ATTEMPTED HOMICIDE WITH A KNIFE,Saturday,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.4196718,37.76505012
5/2/2015 20:17,ASSAULT,THREATS AGAINST LIFE,Saturday,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.4196718,37.76505012
5/2/2015 20:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,NORTHERN,NONE,OLIVE ST / VANNESS AV,-122.4210968,37.78429378
5/2/2015 20:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,TARAVAL,NONE,0 Block of MONTANA ST,-122.4550489,37.7166743
5/2/2015 19:58,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,SOUTHERN,"ARREST, BOOKED",HOWARD ST / HAWTHORNE ST,-122.3993744,37.78589831
5/2/2015 19:50,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Saturday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
5/2/2015 19:45,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Saturday,NORTHERN,NONE,GOUGH ST / TURK ST,-122.4239188,37.78153381
5/2/2015 19:30,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,SOUTHERN,NONE,800 Block of MARKET ST,-122.406521,37.78506294
5/2/2015 19:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,INGLESIDE,NONE,BOSWORTH ST / DIAMOND ST,-122.4341458,37.73355061
5/2/2015 19:25,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,INGLESIDE,NONE,3300 Block of MISSION ST,-122.4216445,37.74299701
5/2/2015 19:19,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,MISSION,NONE,1700 Block of BRYANT ST,-122.410493,37.76494136
5/2/2015 19:10,ASSAULT,THREATS AGAINST LIFE,Saturday,MISSION,"ARREST, BOOKED",500 Block of VALENCIA ST,-122.4218765,37.76408889
5/2/2015 19:10,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Saturday,INGLESIDE,NONE,4900 Block of MISSION ST,-122.4386951,37.71969203
5/2/2015 19:10,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Saturday,SOUTHERN,NONE,MISSION ST / 6TH ST,-122.4087106,37.78097067
5/2/2015 19:10,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,SOUTHERN,NONE,MISSION ST / 6TH ST,-122.4087106,37.78097067
5/2/2015 19:06,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,CENTRAL,"ARREST, BOOKED",300 Block of JEFFERSON ST,-122.4182707,37.80785198
5/2/2015 19:04,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,TENDERLOIN,NONE,0 Block of TURK ST,-122.4098537,37.78338624
5/2/2015 19:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,PARK,NONE,1300 Block of HAIGHT ST,-122.4445243,37.77037043
5/2/2015 19:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,NONE,700 Block of FOLSOM ST,-122.3997246,37.78323518
5/2/2015 19:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,NORTHERN,NONE,1300 Block of BUSH ST,-122.4195082,37.78885654
5/2/2015 19:00,BURGLARY,"BURGLARY OF WAREHOUSE, FORCIBLE ENTRY",Saturday,BAYVIEW,NONE,1100 Block of REVERE AV,-122.3815285,37.72683481
